AVG: 568.0866666666667 5.0  MAX: 606.02 11.0  MIN: 538.7 1.0 
AVG: 388.50666666666666 1.0  MAX: 390.7 1.0  MIN: 387.36 1.0 
AVG: 388.39333333333326 1.0  MAX: 390.7 1.0  MIN: 387.02 1.0 
AVG: 387.9266666666667 1.0  MAX: 390.3 1.0  MIN: 386.72 1.0 
AVG: 387.67333333333335 1.0  MAX: 389.56 1.0  MIN: 386.7 1.0 
AVG: 387.6133333333333 1.0  MAX: 389.56 1.0  MIN: 386.58 1.0 
AVG: 387.27333333333337 1.0  MAX: 389.36 1.0  MIN: 385.88 1.0 
AVG: 386.9533333333334 1.0  MAX: 389.16 1.0  MIN: 385.18 1.0 
AVG: 386.8 1.0  MAX: 389.16 1.0  MIN: 384.72 1.0 
AVG: 386.4866666666667 1.0  MAX: 389.0 1.0  MIN: 384.08 1.0 
AVG: 386.16 1.0  MAX: 388.3 1.0  MIN: 384.08 1.0 
AVG: 385.9266666666667 1.0  MAX: 387.88 1.0  MIN: 383.8 1.0 
AVG: 385.7866666666667 1.0  MAX: 387.88 1.0  MIN: 383.38 1.0 
AVG: 385.5133333333333 1.0  MAX: 387.06 1.0  MIN: 383.38 1.0 
AVG: 385.24 1.0  MAX: 386.24 1.0  MIN: 383.38 1.0 
AVG: 385.21999999999997 1.0  MAX: 386.24 1.0  MIN: 383.38 1.0 
AVG: 385.15333333333336 1.0  MAX: 386.04 1.0  MIN: 383.38 1.0 
AVG: 384.8866666666666 1.0  MAX: 385.72 1.0  MIN: 383.38 1.0 
AVG: 384.7 1.0  MAX: 385.5 1.0  MIN: 383.14 1.0 
AVG: 384.29999999999995 1.0  MAX: 385.34 1.0  MIN: 382.8 1.0 
AVG: 384.29999999999995 1.0  MAX: 385.34 1.0  MIN: 382.8 1.0 
AVG: 384.20666666666665 1.0  MAX: 385.34 1.0  MIN: 382.52 1.0 
AVG: 383.82 1.0  MAX: 384.74 1.0  MIN: 382.5 1.0 
AVG: 383.74 1.0  MAX: 384.64 1.0  MIN: 382.36 1.0 
AVG: 383.6266666666667 1.0  MAX: 384.64 1.0  MIN: 382.24 1.0 
AVG: 383.58666666666664 1.0  MAX: 384.54 1.0  MIN: 382.24 1.0 
AVG: 383.4333333333334 1.0  MAX: 384.5 1.0  MIN: 381.88 1.0 
AVG: 383.32666666666665 1.0  MAX: 384.38 1.0  MIN: 381.88 1.0 
AVG: 382.8866666666667 1.0  MAX: 383.72 1.0  MIN: 381.28 1.0 
AVG: 382.49333333333334 1.0  MAX: 383.66 1.0  MIN: 380.96 1.0 
AVG: 382.31333333333333 1.0  MAX: 383.6 1.0  MIN: 380.78 1.0 
AVG: 382.31333333333333 1.0  MAX: 383.6 1.0  MIN: 380.78 1.0 
AVG: 382.18 1.0  MAX: 383.6 1.0  MIN: 380.44 1.0 
AVG: 381.9466666666667 1.0  MAX: 383.6 1.0  MIN: 379.94 1.0 
AVG: 381.84666666666664 1.0  MAX: 383.6 1.0  MIN: 379.64 1.0 
AVG: 381.78 1.0  MAX: 383.52 1.0  MIN: 379.54 1.0 
AVG: 381.7333333333333 1.0  MAX: 383.52 1.0  MIN: 379.4 1.0 
AVG: 381.65333333333325 1.0  MAX: 383.34 1.0  MIN: 379.34 1.0 
AVG: 381.56 1.0  MAX: 383.24 1.0  MIN: 379.34 1.0 
AVG: 381.40000000000003 1.0  MAX: 383.24 1.0  MIN: 379.2 1.0 
AVG: 381.3933333333334 1.0  MAX: 383.22 1.0  MIN: 379.2 1.0 
AVG: 381.3933333333334 1.0  MAX: 383.22 1.0  MIN: 379.2 1.0 
AVG: 381.3866666666667 1.0  MAX: 383.22 1.0  MIN: 379.2 1.0 
AVG: 381.3733333333334 1.0  MAX: 383.22 1.0  MIN: 379.2 1.0 
AVG: 381.1933333333333 1.0  MAX: 382.68 1.0  MIN: 379.2 1.0 
AVG: 380.78 1.0  MAX: 382.68 1.0  MIN: 378.26 1.0 
AVG: 380.6666666666667 1.0  MAX: 382.68 1.0  MIN: 377.94 1.0 
AVG: 380.6666666666667 1.0  MAX: 382.68 1.0  MIN: 377.94 1.0 
AVG: 380.5733333333333 1.0  MAX: 382.68 1.0  MIN: 377.94 1.0 
AVG: 380.2133333333333 1.0  MAX: 382.34 1.0  MIN: 377.5 1.0 
AVG: 380.2133333333333 1.0  MAX: 382.34 1.0  MIN: 377.5 1.0 
AVG: 380.1066666666666 1.0  MAX: 382.34 1.0  MIN: 377.4 1.0 
AVG: 380.1066666666666 1.0  MAX: 382.34 1.0  MIN: 377.4 1.0 
AVG: 380.0666666666666 1.0  MAX: 382.34 1.0  MIN: 377.4 1.0 
AVG: 379.9866666666667 1.0  MAX: 382.34 1.0  MIN: 377.4 1.0 
AVG: 379.96 1.0  MAX: 382.32 1.0  MIN: 377.34 1.0 
AVG: 379.8066666666667 1.0  MAX: 382.32 1.0  MIN: 377.02 1.0 
AVG: 379.58 1.0  MAX: 381.76 1.0  MIN: 377.02 1.0 
AVG: 379.4866666666667 1.0  MAX: 381.48 1.0  MIN: 377.02 1.0 
