AVG: 9730.08 5.666666666666667  MAX: 10062.82 9.0  MIN: 9483.98 3.0 
AVG: 6109.753333333333 1.0  MAX: 6161.24 1.0  MIN: 6070.66 1.0 
AVG: 6107.06 1.0  MAX: 6155.22 1.0  MIN: 6070.66 1.0 
AVG: 6088.413333333334 1.0  MAX: 6132.14 1.0  MIN: 6055.06 1.0 
AVG: 6081.44 1.0  MAX: 6128.54 1.0  MIN: 6037.74 1.0 
AVG: 6069.7 1.0  MAX: 6120.84 1.0  MIN: 6027.6 1.0 
AVG: 6059.013333333333 1.0  MAX: 6110.46 1.0  MIN: 6019.62 1.0 
AVG: 6055.426666666667 1.0  MAX: 6108.38 1.0  MIN: 6017.68 1.0 
AVG: 6035.253333333333 1.0  MAX: 6074.8 1.0  MIN: 6013.28 1.0 
AVG: 6019.166666666667 1.0  MAX: 6066.1 1.0  MIN: 5991.14 1.0 
AVG: 6010.34 1.0  MAX: 6066.1 1.0  MIN: 5964.66 1.0 
AVG: 6004.62 1.0  MAX: 6059.7 1.0  MIN: 5963.32 1.0 
AVG: 5999.72 1.0  MAX: 6049.8 1.0  MIN: 5958.52 1.0 
AVG: 5991.2266666666665 1.0  MAX: 6031.62 1.0  MIN: 5954.78 1.0 
AVG: 5973.546666666666 1.0  MAX: 6012.76 1.0  MIN: 5931.94 1.0 
AVG: 5966.16 1.0  MAX: 6000.7 1.0  MIN: 5923.2 1.0 
AVG: 5963.846666666667 1.0  MAX: 6000.7 1.0  MIN: 5920.0 1.0 
AVG: 5959.933333333333 1.0  MAX: 5998.48 1.0  MIN: 5919.06 1.0 
AVG: 5956.193333333334 1.0  MAX: 5997.08 1.0  MIN: 5914.84 1.0 
AVG: 5945.886666666666 1.0  MAX: 5968.5 1.0  MIN: 5914.84 1.0 
AVG: 5937.913333333333 1.0  MAX: 5968.5 1.0  MIN: 5895.96 1.0 
AVG: 5931.553333333333 1.0  MAX: 5968.5 1.0  MIN: 5889.46 1.0 
AVG: 5930.299999999999 1.0  MAX: 5964.74 1.0  MIN: 5889.46 1.0 
AVG: 5926.48 1.0  MAX: 5964.74 1.0  MIN: 5883.0 1.0 
AVG: 5912.926666666666 1.0  MAX: 5950.4 1.0  MIN: 5856.68 1.0 
AVG: 5907.233333333333 1.0  MAX: 5948.98 1.0  MIN: 5856.4 1.0 
AVG: 5901.0 1.0  MAX: 5946.12 1.0  MIN: 5856.04 1.0 
AVG: 5890.040000000001 1.0  MAX: 5930.56 1.0  MIN: 5839.74 1.0 
AVG: 5890.040000000001 1.0  MAX: 5930.56 1.0  MIN: 5839.74 1.0 
AVG: 5885.433333333333 1.0  MAX: 5920.4 1.0  MIN: 5839.74 1.0 
AVG: 5884.44 1.0  MAX: 5920.4 1.0  MIN: 5839.06 1.0 
AVG: 5877.426666666666 1.0  MAX: 5920.4 1.0  MIN: 5824.92 1.0 
AVG: 5876.926666666666 1.0  MAX: 5920.4 1.0  MIN: 5824.92 1.0 
AVG: 5873.606666666667 1.0  MAX: 5911.94 1.0  MIN: 5824.92 1.0 
AVG: 5873.606666666667 1.0  MAX: 5911.94 1.0  MIN: 5824.92 1.0 
AVG: 5860.886666666666 1.0  MAX: 5909.88 1.0  MIN: 5814.54 1.0 
AVG: 5855.366666666666 1.0  MAX: 5908.86 1.0  MIN: 5799.0 1.0 
AVG: 5851.353333333333 1.0  MAX: 5903.48 1.0  MIN: 5792.34 1.0 
AVG: 5847.16 1.0  MAX: 5896.46 1.0  MIN: 5792.34 1.0 
AVG: 5842.38 1.0  MAX: 5883.58 1.0  MIN: 5790.88 1.0 
AVG: 5836.3 1.0  MAX: 5880.04 1.0  MIN: 5790.88 1.0 
AVG: 5833.920000000001 1.0  MAX: 5874.86 1.0  MIN: 5788.92 1.0 
AVG: 5829.3 1.0  MAX: 5873.96 1.0  MIN: 5788.92 1.0 
AVG: 5819.259999999999 1.0  MAX: 5861.8 1.0  MIN: 5784.86 1.0 
AVG: 5812.073333333334 1.0  MAX: 5861.8 1.0  MIN: 5763.3 1.0 
AVG: 5802.72 1.0  MAX: 5851.32 1.0  MIN: 5762.06 1.0 
AVG: 5795.700000000001 1.0  MAX: 5850.08 1.0  MIN: 5762.06 1.0 
AVG: 5792.013333333333 1.0  MAX: 5841.44 1.0  MIN: 5762.06 1.0 
AVG: 5784.3 1.0  MAX: 5833.1 1.0  MIN: 5758.38 1.0 
AVG: 5782.4800000000005 1.0  MAX: 5827.68 1.0  MIN: 5758.34 1.0 
AVG: 5779.8533333333335 1.0  MAX: 5827.68 1.0  MIN: 5752.82 1.0 
AVG: 5768.566666666666 1.0  MAX: 5817.98 1.0  MIN: 5742.48 1.0 
AVG: 5764.8 1.0  MAX: 5815.04 1.0  MIN: 5736.88 1.0 
AVG: 5762.44 1.0  MAX: 5807.96 1.0  MIN: 5736.88 1.0 
AVG: 5755.546666666666 1.0  MAX: 5802.66 1.0  MIN: 5728.86 1.0 
AVG: 5753.406666666667 1.0  MAX: 5796.24 1.0  MIN: 5728.86 1.0 
AVG: 5752.886666666666 1.0  MAX: 5796.24 1.0  MIN: 5727.3 1.0 
AVG: 5750.586666666666 1.0  MAX: 5789.34 1.0  MIN: 5727.3 1.0 
AVG: 5750.586666666666 1.0  MAX: 5789.34 1.0  MIN: 5727.3 1.0 
AVG: 5749.866666666666 1.0  MAX: 5789.32 1.0  MIN: 5726.0 1.0 
AVG: 5742.073333333334 1.0  MAX: 5779.56 1.0  MIN: 5720.66 1.0 
AVG: 5735.806666666666 1.0  MAX: 5773.42 1.0  MIN: 5715.5 1.0 
AVG: 5734.28 1.0  MAX: 5773.42 1.0  MIN: 5713.92 1.0 
AVG: 5731.913333333333 1.0  MAX: 5771.48 1.0  MIN: 5710.34 1.0 
AVG: 5729.920000000001 1.0  MAX: 5770.62 1.0  MIN: 5705.9 1.0 
AVG: 5729.886666666666 1.0  MAX: 5770.62 1.0  MIN: 5705.8 1.0 
AVG: 5729.886666666666 1.0  MAX: 5770.62 1.0  MIN: 5705.8 1.0 
AVG: 5729.18 1.0  MAX: 5768.5 1.0  MIN: 5705.8 1.0 
AVG: 5728.733333333333 1.0  MAX: 5768.5 1.0  MIN: 5705.8 1.0 
AVG: 5718.38 1.0  MAX: 5768.5 1.0  MIN: 5674.74 1.0 
