AVG: 457.08666666666676 11.0  MAX: 479.42 17.0  MIN: 432.36 7.0 
AVG: 332.82666666666665 1.0  MAX: 335.76 1.0  MIN: 330.46 1.0 
AVG: 332.3533333333333 1.0  MAX: 335.76 1.0  MIN: 330.0 1.0 
AVG: 332.2 1.0  MAX: 335.76 1.0  MIN: 329.98 1.0 
AVG: 331.42 1.0  MAX: 335.34 1.0  MIN: 329.18 1.0 
AVG: 330.8 1.0  MAX: 333.92 1.0  MIN: 329.18 1.0 
AVG: 330.1466666666667 1.0  MAX: 332.44 1.0  MIN: 328.76 1.0 
AVG: 329.68666666666667 1.0  MAX: 332.14 1.0  MIN: 328.32 1.0 
AVG: 329.3333333333333 1.0  MAX: 331.68 1.0  MIN: 327.94 1.0 
AVG: 329.18666666666667 1.0  MAX: 331.34 1.0  MIN: 327.84 1.0 
AVG: 328.7 1.0  MAX: 330.54 1.0  MIN: 327.72 1.0 
AVG: 328.4466666666667 1.0  MAX: 330.48 1.0  MIN: 327.42 1.0 
AVG: 328.1666666666667 1.0  MAX: 329.82 1.0  MIN: 327.34 1.0 
AVG: 328.0933333333333 1.0  MAX: 329.72 1.0  MIN: 327.24 1.0 
AVG: 328.0333333333333 1.0  MAX: 329.64 1.0  MIN: 327.14 1.0 
AVG: 327.8 1.0  MAX: 329.58 1.0  MIN: 326.84 1.0 
AVG: 327.5466666666667 1.0  MAX: 328.94 1.0  MIN: 326.84 1.0 
AVG: 326.8666666666667 1.0  MAX: 327.5 1.0  MIN: 326.24 1.0 
AVG: 326.15333333333336 1.0  MAX: 327.1 1.0  MIN: 324.72 1.0 
AVG: 326.1066666666667 1.0  MAX: 327.1 1.0  MIN: 324.62 1.0 
AVG: 325.9266666666667 1.0  MAX: 327.0 1.0  MIN: 324.62 1.0 
AVG: 325.67333333333335 1.0  MAX: 327.0 1.0  MIN: 324.44 1.0 
AVG: 325.21999999999997 1.0  MAX: 326.84 1.0  MIN: 324.22 1.0 
AVG: 325.06666666666666 1.0  MAX: 326.84 1.0  MIN: 324.14 1.0 
AVG: 324.94 1.0  MAX: 326.84 1.0  MIN: 323.84 1.0 
AVG: 324.78 1.0  MAX: 326.76 1.0  MIN: 323.74 1.0 
AVG: 324.5933333333333 1.0  MAX: 326.24 1.0  MIN: 323.74 1.0 
AVG: 324.58666666666664 1.0  MAX: 326.22 1.0  MIN: 323.74 1.0 
AVG: 324.42 1.0  MAX: 325.84 1.0  MIN: 323.68 1.0 
AVG: 324.3733333333333 1.0  MAX: 325.84 1.0  MIN: 323.54 1.0 
AVG: 324.34 1.0  MAX: 325.74 1.0  MIN: 323.54 1.0 
AVG: 324.1266666666667 1.0  MAX: 325.72 1.0  MIN: 323.12 1.0 
AVG: 324.02666666666664 1.0  MAX: 325.42 1.0  MIN: 323.12 1.0 
AVG: 323.78 1.0  MAX: 324.68 1.0  MIN: 323.12 1.0 
AVG: 323.55333333333334 1.0  MAX: 324.68 1.0  MIN: 322.48 1.0 
AVG: 323.4733333333333 1.0  MAX: 324.64 1.0  MIN: 322.28 1.0 
AVG: 323.40666666666664 1.0  MAX: 324.62 1.0  MIN: 322.2 1.0 
AVG: 323.1333333333334 1.0  MAX: 324.56 1.0  MIN: 322.04 1.0 
AVG: 323.05333333333334 1.0  MAX: 324.56 1.0  MIN: 322.04 1.0 
AVG: 322.96 1.0  MAX: 324.56 1.0  MIN: 321.76 1.0 
AVG: 322.94 1.0  MAX: 324.5 1.0  MIN: 321.76 1.0 
AVG: 322.52 1.0  MAX: 323.64 1.0  MIN: 321.72 1.0 
AVG: 322.34 1.0  MAX: 323.1 1.0  MIN: 321.72 1.0 
AVG: 321.8333333333333 1.0  MAX: 322.64 1.0  MIN: 320.68 1.0 
AVG: 321.7733333333333 1.0  MAX: 322.52 1.0  MIN: 320.62 1.0 
AVG: 321.71999999999997 1.0  MAX: 322.52 1.0  MIN: 320.62 1.0 
AVG: 321.42 1.0  MAX: 322.5 1.0  MIN: 320.6 1.0 
AVG: 321.34 1.0  MAX: 322.4 1.0  MIN: 320.46 1.0 
AVG: 321.24 1.0  MAX: 322.22 1.0  MIN: 320.34 1.0 
AVG: 320.9266666666667 1.0  MAX: 321.84 1.0  MIN: 320.12 1.0 
AVG: 320.84666666666664 1.0  MAX: 321.84 1.0  MIN: 319.88 1.0 
AVG: 320.73333333333335 1.0  MAX: 321.8 1.0  MIN: 319.88 1.0 
AVG: 320.42 1.0  MAX: 321.52 1.0  MIN: 319.76 1.0 
AVG: 320.18 1.0  MAX: 321.12 1.0  MIN: 319.56 1.0 
AVG: 319.67333333333335 1.0  MAX: 320.46 1.0  MIN: 318.84 1.0 
AVG: 319.6466666666667 1.0  MAX: 320.38 1.0  MIN: 318.84 1.0 
AVG: 319.4066666666667 1.0  MAX: 320.38 1.0  MIN: 318.54 1.0 
AVG: 319.24666666666667 1.0  MAX: 320.08 1.0  MIN: 318.36 1.0 
AVG: 319.00666666666666 1.0  MAX: 319.58 1.0  MIN: 318.14 1.0 
AVG: 318.94 1.0  MAX: 319.54 1.0  MIN: 318.14 1.0 
AVG: 318.94 1.0  MAX: 319.54 1.0  MIN: 318.14 1.0 
AVG: 318.73333333333335 1.0  MAX: 319.54 1.0  MIN: 318.14 1.0 
AVG: 318.29333333333335 1.0  MAX: 318.48 1.0  MIN: 318.14 1.0 
AVG: 318.08666666666664 1.0  MAX: 318.26 1.0  MIN: 317.86 1.0 
AVG: 317.93333333333334 1.0  MAX: 318.26 1.0  MIN: 317.4 1.0 
AVG: 317.8666666666666 1.0  MAX: 318.2 1.0  MIN: 317.4 1.0 
AVG: 317.62000000000006 1.0  MAX: 318.16 1.0  MIN: 317.0 1.0 
AVG: 317.38000000000005 1.0  MAX: 317.7 1.0  MIN: 317.0 1.0 
AVG: 317.38000000000005 1.0  MAX: 317.7 1.0  MIN: 317.0 1.0 
AVG: 317.1133333333333 1.0  MAX: 317.56 1.0  MIN: 316.88 1.0 
AVG: 317.03999999999996 1.0  MAX: 317.34 1.0  MIN: 316.88 1.0 
AVG: 316.99333333333334 1.0  MAX: 317.34 1.0  MIN: 316.78 1.0 
AVG: 316.67333333333335 1.0  MAX: 317.34 1.0  MIN: 316.18 1.0 
AVG: 316.6666666666667 1.0  MAX: 317.32 1.0  MIN: 316.18 1.0 
AVG: 316.5733333333333 1.0  MAX: 317.08 1.0  MIN: 316.14 1.0 
AVG: 316.34666666666664 1.0  MAX: 316.5 1.0  MIN: 316.14 1.0 
