AVG: 326.8933333333333 3.0  MAX: 337.4 5.0  MIN: 307.84 1.0 
AVG: 241.08666666666667 1.0  MAX: 242.48 1.0  MIN: 238.42 1.0 
AVG: 240.98666666666668 1.0  MAX: 242.38 1.0  MIN: 238.34 1.0 
AVG: 240.84 1.0  MAX: 242.38 1.0  MIN: 238.34 1.0 
AVG: 240.60666666666668 1.0  MAX: 242.0 1.0  MIN: 238.22 1.0 
AVG: 240.26 1.0  MAX: 241.56 1.0  MIN: 237.9 1.0 
AVG: 239.97333333333336 1.0  MAX: 241.36 1.0  MIN: 237.48 1.0 
AVG: 239.60666666666665 1.0  MAX: 241.16 1.0  MIN: 237.18 1.0 
AVG: 239.15333333333334 1.0  MAX: 240.34 1.0  MIN: 236.84 1.0 
AVG: 238.86666666666667 1.0  MAX: 240.24 1.0  MIN: 236.42 1.0 
AVG: 238.68666666666664 1.0  MAX: 240.24 1.0  MIN: 236.3 1.0 
AVG: 238.50666666666666 1.0  MAX: 240.18 1.0  MIN: 236.16 1.0 
AVG: 238.38666666666666 1.0  MAX: 240.18 1.0  MIN: 236.16 1.0 
AVG: 238.13333333333333 1.0  MAX: 240.0 1.0  MIN: 236.16 1.0 
AVG: 238.06666666666663 1.0  MAX: 239.92 1.0  MIN: 236.16 1.0 
AVG: 238.03333333333333 1.0  MAX: 239.82 1.0  MIN: 236.16 1.0 
AVG: 238.02666666666667 1.0  MAX: 239.8 1.0  MIN: 236.16 1.0 
AVG: 237.95333333333335 1.0  MAX: 239.72 1.0  MIN: 236.02 1.0 
AVG: 237.61333333333334 1.0  MAX: 239.06 1.0  MIN: 235.92 1.0 
AVG: 237.42666666666665 1.0  MAX: 238.52 1.0  MIN: 235.9 1.0 
AVG: 237.23333333333335 1.0  MAX: 238.52 1.0  MIN: 235.32 1.0 
AVG: 237.08 1.0  MAX: 238.22 1.0  MIN: 235.16 1.0 
AVG: 236.72 1.0  MAX: 237.74 1.0  MIN: 235.0 1.0 
AVG: 236.6 1.0  MAX: 237.66 1.0  MIN: 235.0 1.0 
AVG: 236.51999999999998 1.0  MAX: 237.54 1.0  MIN: 234.88 1.0 
AVG: 236.39333333333332 1.0  MAX: 237.26 1.0  MIN: 234.88 1.0 
AVG: 236.36666666666667 1.0  MAX: 237.26 1.0  MIN: 234.88 1.0 
AVG: 236.06000000000003 1.0  MAX: 236.94 1.0  MIN: 234.56 1.0 
AVG: 235.9333333333333 1.0  MAX: 236.94 1.0  MIN: 234.42 1.0 
AVG: 235.9333333333333 1.0  MAX: 236.94 1.0  MIN: 234.42 1.0 
AVG: 235.78 1.0  MAX: 236.94 1.0  MIN: 234.4 1.0 
AVG: 235.7266666666667 1.0  MAX: 236.84 1.0  MIN: 234.34 1.0 
AVG: 235.5 1.0  MAX: 236.84 1.0  MIN: 234.18 1.0 
AVG: 235.31333333333336 1.0  MAX: 236.52 1.0  MIN: 233.94 1.0 
AVG: 235.17333333333332 1.0  MAX: 236.48 1.0  MIN: 233.88 1.0 
AVG: 235.06000000000003 1.0  MAX: 236.36 1.0  MIN: 233.8 1.0 
AVG: 234.84666666666666 1.0  MAX: 235.72 1.0  MIN: 233.8 1.0 
AVG: 234.68666666666664 1.0  MAX: 235.72 1.0  MIN: 233.32 1.0 
AVG: 234.52666666666664 1.0  MAX: 235.48 1.0  MIN: 233.32 1.0 
AVG: 234.27999999999997 1.0  MAX: 234.76 1.0  MIN: 233.32 1.0 
AVG: 234.15333333333334 1.0  MAX: 234.76 1.0  MIN: 232.94 1.0 
AVG: 233.9 1.0  MAX: 234.76 1.0  MIN: 232.94 1.0 
AVG: 233.85333333333332 1.0  MAX: 234.7 1.0  MIN: 232.86 1.0 
AVG: 233.74666666666667 1.0  MAX: 234.7 1.0  MIN: 232.62 1.0 
AVG: 233.64666666666668 1.0  MAX: 234.66 1.0  MIN: 232.44 1.0 
AVG: 233.5466666666667 1.0  MAX: 234.52 1.0  MIN: 232.44 1.0 
AVG: 233.5466666666667 1.0  MAX: 234.52 1.0  MIN: 232.44 1.0 
AVG: 233.45333333333335 1.0  MAX: 234.52 1.0  MIN: 232.42 1.0 
AVG: 233.38 1.0  MAX: 234.4 1.0  MIN: 232.42 1.0 
AVG: 233.36 1.0  MAX: 234.4 1.0  MIN: 232.36 1.0 
AVG: 233.21333333333334 1.0  MAX: 234.2 1.0  MIN: 232.36 1.0 
AVG: 232.88000000000002 1.0  MAX: 233.86 1.0  MIN: 232.18 1.0 
AVG: 232.78666666666666 1.0  MAX: 233.86 1.0  MIN: 231.9 1.0 
AVG: 232.72666666666666 1.0  MAX: 233.68 1.0  MIN: 231.9 1.0 
AVG: 232.71333333333334 1.0  MAX: 233.68 1.0  MIN: 231.86 1.0 
AVG: 232.71333333333334 1.0  MAX: 233.68 1.0  MIN: 231.86 1.0 
AVG: 232.70666666666668 1.0  MAX: 233.66 1.0  MIN: 231.86 1.0 
AVG: 232.70666666666668 1.0  MAX: 233.66 1.0  MIN: 231.86 1.0 
AVG: 232.60666666666665 1.0  MAX: 233.48 1.0  MIN: 231.8 1.0 
AVG: 232.60666666666665 1.0  MAX: 233.48 1.0  MIN: 231.8 1.0 
AVG: 232.58 1.0  MAX: 233.4 1.0  MIN: 231.8 1.0 
AVG: 232.42 1.0  MAX: 233.22 1.0  MIN: 231.5 1.0 
AVG: 232.35333333333332 1.0  MAX: 233.22 1.0  MIN: 231.4 1.0 
AVG: 232.24666666666667 1.0  MAX: 232.94 1.0  MIN: 231.4 1.0 
AVG: 232.08666666666667 1.0  MAX: 232.94 1.0  MIN: 231.24 1.0 
AVG: 232.08 1.0  MAX: 232.92 1.0  MIN: 231.24 1.0 
AVG: 231.9 1.0  MAX: 232.6 1.0  MIN: 231.2 1.0 
AVG: 231.85333333333332 1.0  MAX: 232.46 1.0  MIN: 231.2 1.0 
AVG: 231.74666666666667 1.0  MAX: 232.46 1.0  MIN: 231.16 1.0 
AVG: 231.74666666666667 1.0  MAX: 232.46 1.0  MIN: 231.16 1.0 
