AVG: 1382.4933333333336 1.0  MAX: 1443.24 1.0  MIN: 1328.68 1.0 
AVG: 907.3466666666667 1.0  MAX: 907.9 1.0  MIN: 906.78 1.0 
AVG: 906.6533333333333 1.0  MAX: 907.9 1.0  MIN: 905.66 1.0 
AVG: 906.5533333333333 1.0  MAX: 907.6 1.0  MIN: 905.66 1.0 
AVG: 905.4733333333334 1.0  MAX: 905.9 1.0  MIN: 904.86 1.0 
AVG: 904.2600000000001 1.0  MAX: 905.9 1.0  MIN: 902.42 1.0 
AVG: 903.7199999999999 1.0  MAX: 905.9 1.0  MIN: 902.42 1.0 
AVG: 902.0933333333332 1.0  MAX: 905.9 1.0  MIN: 898.8 1.0 
AVG: 901.6666666666666 1.0  MAX: 904.62 1.0  MIN: 898.8 1.0 
AVG: 900.3333333333334 1.0  MAX: 903.42 1.0  MIN: 896.0 1.0 
AVG: 899.5600000000001 1.0  MAX: 901.52 1.0  MIN: 895.96 1.0 
AVG: 899.32 1.0  MAX: 901.52 1.0  MIN: 895.3 1.0 
AVG: 898.9666666666666 1.0  MAX: 901.32 1.0  MIN: 895.3 1.0 
AVG: 898.8666666666667 1.0  MAX: 901.32 1.0  MIN: 895.3 1.0 
AVG: 898.8000000000001 1.0  MAX: 901.18 1.0  MIN: 895.24 1.0 
AVG: 898.4866666666667 1.0  MAX: 900.5 1.0  MIN: 895.18 1.0 
AVG: 898.2999999999998 1.0  MAX: 899.94 1.0  MIN: 895.18 1.0 
AVG: 898.1066666666666 1.0  MAX: 899.94 1.0  MIN: 895.18 1.0 
AVG: 897.8666666666667 1.0  MAX: 899.62 1.0  MIN: 895.18 1.0 
AVG: 896.7533333333334 1.0  MAX: 898.36 1.0  MIN: 895.18 1.0 
AVG: 896.4733333333334 1.0  MAX: 898.36 1.0  MIN: 894.94 1.0 
AVG: 896.2066666666666 1.0  MAX: 898.24 1.0  MIN: 894.64 1.0 
AVG: 895.48 1.0  MAX: 898.24 1.0  MIN: 892.46 1.0 
AVG: 895.48 1.0  MAX: 898.24 1.0  MIN: 892.46 1.0 
AVG: 895.1066666666666 1.0  MAX: 898.24 1.0  MIN: 891.38 1.0 
AVG: 895.1066666666666 1.0  MAX: 898.24 1.0  MIN: 891.38 1.0 
AVG: 894.4200000000001 1.0  MAX: 896.74 1.0  MIN: 890.82 1.0 
AVG: 894.1666666666666 1.0  MAX: 896.74 1.0  MIN: 890.6 1.0 
AVG: 893.7399999999999 1.0  MAX: 896.08 1.0  MIN: 890.06 1.0 
AVG: 892.5799999999999 1.0  MAX: 896.08 1.0  MIN: 888.96 1.0 
AVG: 891.7266666666668 1.0  MAX: 894.86 1.0  MIN: 888.96 1.0 
AVG: 891.5066666666667 1.0  MAX: 894.86 1.0  MIN: 888.7 1.0 
AVG: 891.3066666666667 1.0  MAX: 894.58 1.0  MIN: 888.38 1.0 
